snr,experiment_name,source_wav_id,chunk_index,y_true_w_m2,region,weight_randomforest,weight_conformer,weight_alexnet,weighted_diagonal_w_m2_squared,weighted_cross_w_m2_squared,ensemble_minus_best_single_sse_w_m2_squared,ensemble_minus_equal_sse_w_m2_squared,prediction_randomforest_w_m2,residual_randomforest_w_m2,sse_randomforest_w_m2_squared,miss_randomforest,false_alarm_randomforest,prediction_conformer_w_m2,residual_conformer_w_m2,sse_conformer_w_m2_squared,miss_conformer,false_alarm_conformer,prediction_alexnet_w_m2,residual_alexnet_w_m2,sse_alexnet_w_m2_squared,miss_alexnet,false_alarm_alexnet,prediction_ensemble__inner_holdout_w_m2,residual_ensemble__inner_holdout_w_m2,sse_ensemble__inner_holdout_w_m2_squared,miss_ensemble__inner_holdout,false_alarm_ensemble__inner_holdout,prediction_equal_offline_w_m2,residual_equal_offline_w_m2,sse_equal_offline_w_m2_squared,miss_equal_offline,false_alarm_equal_offline
no_noise,2025.06.18_0.3_3,index=13.496023,29,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,6157797761.877059,2410182888.26773,8274209320.136583,4007993252.78158,478883.59375,-17139.75874999998,293771330.0082008,0,0,607742.5625,111719.21000000002,12481181883.024105,0,0,604026.9375,108003.58500000002,11664774372.85223,0,0,588586.7397011217,92563.38720112172,8567980650.144784,0,0,563551.03125,67527.67875000002,4559987397.363204,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,30,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,4255187779.034312,2244187131.201349,6398332030.325584,2264414350.7355065,485971.34375,-10052.008749999979,101042879.91007614,0,0,587133.5,91110.14750000002,8301058977.47176,0,0,610194.9375,114171.58500000002,13035150821.41223,0,0,576642.0532476284,80618.7007476284,6499374910.235661,0,0,561099.9270833334,65076.57458333339,4234960559.500154,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,31,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,2682745615.6163554,936104574.506711,2498273979.3104954,1758204747.029065,462548.34375,-33475.00874999998,1120576210.812575,0,0,568022.3125,71998.96000000002,5183850241.081603,0,0,586905.0,90881.64750000002,8259473852.3142605,0,0,556180.2323236999,60156.879823699885,3618850190.1230702,0,0,539158.5520833334,43135.19958333339,1860645443.0940053,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,32,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,2331234026.0829716,1442533768.9977376,3466825848.4225116,864303573.7277474,478503.59375,-17519.75874999998,306941946.6582008,0,0,560324.125,64300.77250000002,4134589344.096759,0,0,611060.6875,115037.33500000002,13233588443.90223,0,0,557454.3527773902,61431.00027739018,3773767795.0807123,0,0,549962.8020833334,53939.44958333339,2909464221.352965,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,33,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,3225423276.1761856,1587141114.2550564,4724532919.987421,1830829743.2417192,486640.84375,-9382.508749999979,88031470.44382617,0,0,575823.4375,79800.08500000002,6368053566.007228,0,0,589421.5625,93398.21000000002,8723225631.204103,0,0,565396.0012200197,69372.64872001967,4812564390.431247,0,0,550628.6145833334,54605.26208333339,2981734647.1895275,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,34,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1915034152.783436,190007701.35756516,257258338.9892478,1474797482.0143328,453037.5,-42985.85249999998,1847783515.1517544,0,0,557935.4375,61912.08500000002,3833106269.0472274,0,0,552411.125,56387.77250000002,3179580887.511759,0,0,541904.0876089867,45880.73510898667,2105041854.1410022,0,0,521128.0208333333,25104.668333333335,630244372.1266695,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,35,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,118735627.27450341,-115229803.62846749,-56079896.92841576,-110815232.22446968,444630.75,-51392.60249999998,2641199591.723004,0,0,507620.46875,11597.116250000021,134493105.31601456,0,0,503742.53125,7719.178750000021,59585720.574451886,0,0,497895.73698135954,1872.3844813595642,3505823.6460361243,0,0,485331.25,-10692.102499999979,114321055.8705058,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,36,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,768831941.3461509,71365665.15388191,82354724.86464965,593047385.5757248,468494.40625,-27528.94624999998,757842881.6353879,0,0,535259.1875,39235.83500000002,1539450748.1472266,0,0,531479.5,35456.14750000002,1257138395.5417578,0,0,525009.5148279115,28986.16232791153,840197606.5000376,0,0,511744.3645833333,15721.012083333335,247150220.9243127,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,37,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1750860137.6730983,480782993.3030338,1062150015.3643775,1217237776.8203444,461825.5,-34197.85249999998,1169493115.611755,0,0,554170.8125,58147.46000000002,3381127104.4516025,0,0,567622.9375,71599.58500000002,5126500572.172228,0,0,543263.6227254774,47240.27022547746,2231643130.9761324,0,0,527873.0833333334,31849.730833333393,1014405354.1557878,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,38,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1017494314.0307782,-130819169.70870703,-603175619.6801566,770562361.2121184,445266.25,-50757.10249999998,2576283454.195504,0,0,540508.5625,44485.21000000002,1978933908.7441018,0,0,534621.9375,38598.58500000002,1489850764.0022266,0,0,525800.4434311516,29777.090931151586,886675144.32207,0,0,506798.9166666667,10775.564166666707,116112783.10995157,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,39,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,2734600917.4486146,209779709.4126767,1045596515.8596904,2132687373.9246678,452448.3125,-43575.03999999998,1898784111.0015981,0,0,570941.1875,74917.83500000002,5612682001.087228,0,0,550151.25,54127.89750000002,2929829287.7705083,0,0,550285.4997747005,54262.14727470052,2944380626.8612885,0,0,524513.5833333334,28490.230833333393,811693252.9366207,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,40,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1996289956.8510575,271540221.0867888,281712183.51933837,1511075262.438398,451457.46875,-44565.88374999998,1986117994.418512,0,0,558782.25,62758.89750000002,3938679215.4155087,0,0,560357.875,64334.52250000002,4138930785.303009,0,0,543645.0931017236,47621.740601723606,2267830177.9378505,0,0,523532.53125,27509.17875000002,756754915.4994527,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,41,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1045509025.169336,96616670.93434691,-747605622.5779102,777308469.9012358,452552.3125,-43471.03999999998,1889731318.6815982,0,0,540263.625,44240.27250000002,1957201710.874258,0,0,552554.6875,56531.33500000002,3195791836.8822274,0,0,529818.7027142482,33795.35021424823,1142125696.103688,0,0,515123.5416666667,19100.189166666707,364817226.20245224,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,42,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,566039936.9041455,-565493132.4157021,-162351129.61831358,-928758469.2403821,369504.09375,-126519.25874999998,16007122834.649446,0,0,518325.9375,22302.58500000002,497405297.68222594,0,0,508786.5,12763.147500000021,162897934.10675678,0,0,495283.89020316314,-739.4622968368349,546804.4884432072,0,0,465538.84375,-30484.50874999998,929305273.7288253,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,43,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,76159223.7709835,-52293764.43935262,-23660363.408875585,-329209538.9524683,448575.03125,-47448.32124999998,2251343189.4431996,0,0,502917.25,6893.897500000021,47525822.74050654,0,0,480206.90625,-15816.446249999979,250159971.9791384,0,0,491138.1238122484,-4885.228687751573,23865459.331630953,0,0,477233.0625,-18790.28999999998,353074998.2840992,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,44,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,622623839.5742291,-157288212.56046712,349049921.5615393,444727511.3165005,463010.96875,-33012.38374999998,1089817480.8572626,0,0,531871.0,35847.64750000002,1285053831.2842577,0,0,506806.9375,10783.585000000021,116285705.45222545,0,0,517594.991914142,21571.639414142002,465335627.01376474,0,0,500562.96875,4539.616250000021,20608115.697264254,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,45,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,656066516.7595388,383556994.6079641,920819451.7932533,268910969.24340796,485123.625,-10899.727499999979,118804059.5742558,0,0,530236.8125,34213.46000000002,1170560845.1716015,0,0,555994.75,59971.39750000002,3596568518.1030087,0,0,528266.5457563682,32243.19325636822,1039623511.3675091,0,0,523785.0625,27761.71000000002,770712542.1241012,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,46,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,2848320033.482071,449527575.0335523,1330281204.7011724,2158736479.871623,451666.09375,-44357.25874999998,1967566403.8144498,0,0,571687.5625,75664.21000000002,5725072674.924103,0,0,565968.5625,69945.21000000002,4892332401.944103,0,0,553450.2417463767,57426.889246376755,3297847608.515622,0,0,529774.0729166666,33750.72041666665,1139111128.6439989,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,47,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1939455174.5444872,1102926610.1780615,2841129187.4683046,889377163.158021,481837.0,-14186.352499999979,201252597.25425565,0,0,555959.75,59936.39750000002,3592371745.278009,0,0,589474.75,93451.39750000002,8733163694.70301,0,0,551181.1423825049,55157.789882504905,3042381784.7225604,0,0,542423.8333333334,46400.48083333339,2153004621.5645394,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,48,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,787638729.0260428,81809227.24109149,-526949175.4508668,560228128.567884,453625.8125,-42397.53999999998,1797551398.0515983,0,0,533391.75,37368.39750000002,1396397131.7180078,0,0,553806.4375,57783.08500000002,3338884912.1172276,0,0,525509.7554048499,29486.402904849907,869447956.267141,0,0,513608.0,17584.64750000002,309219827.699257,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,49,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1194027997.9386063,721894226.9576651,1852753865.534517,507926245.78701496,488075.5,-7947.852499999979,63168359.361755915,0,0,543064.625,47041.27250000002,2212881318.419258,0,0,569499.75,73476.39750000002,5398780989.57801,0,0,539794.6013386643,43771.24883866432,1915922224.896273,0,0,533546.625,37523.27250000002,1407995979.109258,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,50,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1910817785.0692225,1053876759.2326486,2496512759.395546,847290199.7040119,474385.84375,-21637.50874999998,468181784.90632564,0,0,554497.0,58473.64750000002,3419167451.954259,0,0,597233.0,101209.64750000002,10243392747.07426,0,0,550472.3611622509,54449.00866225088,2964694544.301872,0,0,542038.6145833334,46015.26208333339,2117404344.5978599,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,51,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,849203508.5033278,-337617625.6802554,503221184.9011257,511550620.3992856,451952.875,-44070.47749999998,1942206987.0780044,0,0,537765.0,41741.64750000002,1742365136.014258,0,0,498915.53125,2892.178750000021,8364697.921951684,0,0,518641.6168636305,22618.2643636305,511585882.82307744,0,0,496211.1354166667,187.78291666670702,35262.423791855435,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,52,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,3867936570.848957,883717990.3144511,2805572950.3711863,2832513551.1367416,451908.9375,-44114.41499999998,1946081610.7922232,0,0,583995.75,87972.39750000002,7739142721.89801,0,0,583589.375,87566.02250000002,7667808296.47051,0,0,564955.5986636309,68932.24616363092,4751654561.163409,0,0,539831.3541666666,43808.00166666665,1919141010.0266678,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,53,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1426062619.0168645,-184980179.20302856,914807400.0966141,1092739641.5584726,459800.4375,-36222.91499999998,1312099571.0972235,0,0,550722.0,54698.64750000002,2991942038.3292584,0,0,514086.4375,18063.08500000002,326275039.71722573,0,0,531252.352483165,35228.999983165006,1241082439.81384,0,0,508202.9583333333,12179.605833333335,148342798.2553674,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,54,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,375541624.1208729,186759400.91904953,390595807.5857854,178447965.03825438,482919.71875,-13103.633749999979,171705217.45413852,0,0,521724.96875,25701.61625000002,660573077.8622651,0,0,542201.875,46178.52250000002,2132455940.283008,0,0,519736.2398197661,23712.8873197661,562301025.0399239,0,0,515615.5208333333,19592.168333333335,383853060.0016695,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,55,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1339254411.8612514,103539889.11655986,-175018200.78378916,1031214113.0366068,455801.3125,-40222.03999999998,1617812501.7615983,0,0,547506.875,51483.52250000002,2650553089.0080085,0,0,545624.1875,49600.83500000002,2460242832.697227,0,0,534007.4847262048,37984.13222620479,1442794300.9778092,0,0,516310.7916666667,20287.439166666707,411580187.94120234,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,56,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,1030936820.5004134,366965116.51398945,467624715.56526506,613559389.6058877,465522.90625,-30500.44624999998,930277221.4491378,0,0,538929.0625,42905.71000000002,1840899950.604102,0,0,567636.4375,71613.08500000002,5128433943.217228,0,0,533411.8793098972,37388.526809897216,1397901937.0144029,0,0,524029.46875,28006.11625000002,784342547.4085152,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,57,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,820414029.9470974,16119754.55048883,-686989391.0546427,616512137.7882049,452390.875,-43632.47749999998,1903793092.7880044,0,0,535055.6875,39032.33500000002,1523523175.5522265,0,0,545122.875,49099.52250000002,2410763109.7280083,0,0,524946.2462780711,28922.8937780711,836533784.4975839,0,0,510856.4791666667,14833.126666666707,220021646.709379,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,58,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,765869924.9025662,-167875102.20505157,-222137930.26408494,556555138.460877,448053.59375,-47969.75874999998,2301097754.5332,0,0,534667.25,38643.89750000002,1493350813.9905078,0,0,524661.3125,28637.96000000002,820132752.9616013,0,0,520477.28516322444,24453.932663224463,597994822.6975163,0,0,502460.71875,6437.366250000021,41439684.236639336,0,0
no_noise,2025.06.18_0.3_3,index=13.496023,59,496023.3525,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,2121692835.4124773,1341170489.2096817,3343981591.798061,810977932.090558,485120.0625,-10903.289999999979,118881732.82409954,0,0,558163.0625,62139.71000000002,3861343558.884103,0,0,599276.3125,103252.96000000002,10661173748.761604,0,0,554869.4511355269,58846.0986355269,3462863324.6221604,0,0,547519.8125,51496.46000000002,2651885392.5316024,0,0
no_noise,2025.06.18_0.3_3,index=14.562158,0,562158.7854,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,4908869578.303713,2079552228.0186186,6478131873.038659,3044753717.3555927,539569.1875,-22589.59790000005,510289933.28368676,0,0,660735.0,98576.21459999995,9717270084.865244,0,0,674568.0625,112409.27709999995,12635845578.144573,0,0,645755.5664763211,83596.78107632103,6988421806.322346,0,0,624957.4166666666,62798.631266666576,3943668088.966753,0,0
no_noise,2025.06.18_0.3_3,index=14.562158,1,562158.7854,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,2757260226.1318083,1358248000.6060002,3814696998.774577,1521485651.8523774,544814.875,-17343.91040000005,300811227.96322995,0,0,634964.3125,72805.52709999995,5300644776.308826,0,0,659491.8125,97333.02709999995,9473718164.449324,0,0,626311.0123819046,64152.22698190459,4115508226.7378073,0,0,613090.3333333334,50931.54793333332,2594022574.88543,0,0
no_noise,2025.06.18_0.3_3,index=14.562158,2,562158.7854,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,739652459.1669354,-70218134.8131656,-599449963.2161062,533490480.87760854,507577.09375,-54581.69165000005,2979161063.375685,0,0,597780.1875,35621.40209999995,1268884287.5698807,0,0,616097.5625,53938.77709999995,2909391675.043479,0,0,588032.2143253237,25873.42892532365,669434324.3537745,0,0,573818.28125,11659.495849999948,135943843.476166,0,0
no_noise,2025.06.18_0.3_3,index=14.562158,3,562158.7854,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,846245866.9907444,-248357178.37584722,-836207660.4757514,564005302.2802035,491477.4375,-70681.34790000005,4995852940.960842,0,0,600028.25,37869.46459999995,1434096349.0906494,0,0,612433.5,50274.71459999995,2527546928.111448,0,0,586610.5478848374,24451.762484837323,597888688.614898,0,0,567979.7291666666,5820.943766666576,33883386.33469447,0,0
no_noise,2025.06.18_0.3_3,index=14.562158,4,562158.7854,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,2699014107.6682634,1153170647.27789,3516240380.706898,1659359656.0501256,543830.0,-18328.78540000005,335944374.2392551,0,0,635038.875,72880.08959999995,5311507460.104021,0,0,648090.3125,85931.52709999995,7384227349.738026,0,0,624224.7563901179,62065.97099011787,3852184754.946153,0,0,608986.3958333334,46827.61043333332,2192825098.8960276,0,0
no_noise,2025.06.18_0.3_3,index=14.562158,5,562158.7854,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,546699797.4900054,-383087232.8359657,-516561768.90509033,125405048.11455634,472036.25,-90122.53540000005,8122071386.924262,0,0,588238.9375,26080.15209999995,680174333.5591317,0,0,607657.5,45498.71459999995,2070133030.2522485,0,0,574949.898121497,12791.11272149696,163612564.65404138,0,0,555977.5625,-6181.222900000052,38207516.539485045,0,0
no_noise,2025.06.18_0.3_3,index=14.562158,6,562158.7854,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,840581996.2022414,-362438344.3897998,-240721036.5189873,477906153.9897826,494398.21875,-67760.56665000005,4591494392.729099,0,0,601645.6875,39486.90209999995,1559215437.4549804,0,0,588970.4375,26811.65209999995,718864688.3314316,0,0,584025.2815027698,21866.496102769743,478143651.8124443,0,0,561671.4479166666,-487.33748333342373,237497.82266175505,0,0
no_noise,2025.06.18_0.3_3,index=14.562158,7,562158.7854,above_onb,0.14361027080015779,0.6813582333783545,0.17503149582148775,2363235042.9056363,281610450.98478127,-1582010732.9451547,1682227904.3999536,491570.46875,-70588.31665000005,4982710447.480675,0,0,627173.0625,65014.27709999995,4226856226.8355775,0,0,660811.0625,98652.27709999995,9732271777.015175,0,0,613586.846746802,51428.06134680193,2644845493.890423,0,0,593184.8645833334,31026.07918333332,962617589.4904692,0,0
